host, subject, issuer, notBefore, notAfter, basicConstraints, sha1Fingerprint
"Online-beta2.vtb.ru","CN=*.vtb.ru; OU=IT Department; O=VTB Bank (PJSC); L=St. Petersburg; ST=St. Petersburg; C=RU","CN=*.vtb.ru; OU=IT Department; O=VTB Bank (PJSC); L=St. Petersburg; ST=St. Petersburg; C=RU","Mar  4 08:11:51 2022 GMT","Apr  4 08:11:51 2022 GMT","CA:FALSE","7A:FA:C3:9B:78:63:73:F1:48:C9:19:9D:43:2C:FE:EB:D0:9E:63:69"
"Online-beta2.vtb.ru","CN=CFCA OV OCA; O=China Financial Certification Authority; C=CN","CN=CFCA OV OCA; O=China Financial Certification Authority; C=CN","Mar 25 02:02:56 2015 GMT","Dec 25 02:02:56 2029 GMT","CA:TRUE critical","46:B0:AE:C9:33:A6:26:F6:73:BA:FB:74:41:C9:58:69:EA:94:31:46"
"online-old.vtb.ru","CN=*.online.vtb.ru; O=VTB Bank (PJSC); L=Saint Petersburg; ST=Saint Petersburg; C=RU","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","Mar  1 09:06:08 2022 GMT","Apr  2 09:06:07 2023 GMT","CA:FALSE","C5:08:F2:73:67:45:FB:55:72:D2:5E:79:2D:C3:60:61:FD:93:51:17"
"online-old.vtb.ru","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Apr 21 00:00:00 2021 GMT","Apr 21 00:00:00 2031 GMT","CA:TRUE, pathlen:0 critical","18:FA:8E:3C:CD:E2:6E:0C:3F:04:AD:DA:95:F2:68:93:32:62:37:54"
"vtb.ru","CN=*.vtb.ru; O=VTB Bank (PJSC); L=Saint Petersburg; ST=Saint Petersburg; C=RU","CN=*.vtb.ru; O=VTB Bank (PJSC); L=Saint Petersburg; ST=Saint Petersburg; C=RU","Mar  2 15:36:11 2022 GMT","Apr  3 15:36:10 2023 GMT","CA:FALSE","9A:4B:46:11:89:DC:4F:D0:6D:76:E4:BE:4C:19:94:DF:EE:6C:16:6D"
"vtb.ru","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","Apr 21 00:00:00 2021 GMT","Apr 21 00:00:00 2031 GMT","CA:TRUE, pathlen:0 critical","18:FA:8E:3C:CD:E2:6E:0C:3F:04:AD:DA:95:F2:68:93:32:62:37:54"
"vtb.ru","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Feb 20 00:00:00 2019 GMT","Mar 18 10:00:00 2029 GMT","CA:TRUE critical","61:8A:4F:66:F2:AB:56:AF:46:4B:0C:36:97:F6:F1:C9:1F:88:F8:B4"
"vtb.ru","CN=*.vtb.ru; O=VTB Bank (PJSC); L=Saint Petersburg; ST=Saint Petersburg; C=RU","CN=*.vtb.ru; O=VTB Bank (PJSC); L=Saint Petersburg; ST=Saint Petersburg; C=RU","Mar  2 15:36:11 2022 GMT","Apr  3 15:36:10 2023 GMT","CA:FALSE","9A:4B:46:11:89:DC:4F:D0:6D:76:E4:BE:4C:19:94:DF:EE:6C:16:6D"
"vtb.ru","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","Apr 21 00:00:00 2021 GMT","Apr 21 00:00:00 2031 GMT","CA:TRUE, pathlen:0 critical","18:FA:8E:3C:CD:E2:6E:0C:3F:04:AD:DA:95:F2:68:93:32:62:37:54"
"vtb.ru","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Feb 20 00:00:00 2019 GMT","Mar 18 10:00:00 2029 GMT","CA:TRUE critical","61:8A:4F:66:F2:AB:56:AF:46:4B:0C:36:97:F6:F1:C9:1F:88:F8:B4"
"cbr.ru","CN=*.cbr.ru","CN=*.cbr.ru","Mar  1 10:16:07 2022 GMT","Apr  2 10:16:07 2023 GMT","CA:FALSE","30:47:73:01:D5:4E:40:13:33:78:EE:1E:36:59:D4:FA:61:AC:A9:CA"
"cbr.ru","CN=GlobalSign GCC R3 DV TLS CA 2020; O=GlobalSign nv-sa; C=BE","CN=GlobalSign GCC R3 DV TLS CA 2020; O=GlobalSign nv-sa; C=BE","Jul 28 00:00:00 2020 GMT","Mar 18 00:00:00 2029 GMT","CA:TRUE, pathlen:0 critical","1C:61:0A:0A:87:D4:92:F4:83:22:C2:AF:D3:BE:9B:6A:D3:6B:6B:EE"
"cbr.ru","CN=*.cbr.ru","CN=*.cbr.ru","Mar  1 10:16:07 2022 GMT","Apr  2 10:16:07 2023 GMT","CA:FALSE","30:47:73:01:D5:4E:40:13:33:78:EE:1E:36:59:D4:FA:61:AC:A9:CA"
"cbr.ru","CN=GlobalSign GCC R3 DV TLS CA 2020; O=GlobalSign nv-sa; C=BE","CN=GlobalSign GCC R3 DV TLS CA 2020; O=GlobalSign nv-sa; C=BE","Jul 28 00:00:00 2020 GMT","Mar 18 00:00:00 2029 GMT","CA:TRUE, pathlen:0 critical","1C:61:0A:0A:87:D4:92:F4:83:22:C2:AF:D3:BE:9B:6A:D3:6B:6B:EE"
"xn----7sbbdrzkdqce2az7c0eo.xn--p1ai","CN=xn----7sbbdrzkdqce2az7c0eo.xn--p1ai; OU=DIT; O=The Central Bank of the Russian Federation; L=Moscow; ST=Moscow; C=RU","CN=Russian Trusted Sub CA; O=The Ministry of Digital Development and Communications; C=RU","Mar  5 09:47:39 2022 GMT","Mar  5 09:47:39 2023 GMT","CA:FALSE","BD:1E:6A:EA:F6:0F:A2:C0:8D:A8:A6:FF:2F:4C:EF:A8:5D:F9:66:BA"
"admin.bonus.vtb24.ru","CN=admin.bonus.vtb24.ru; O=VTB Bank (PJSC); L=Saint Petersburg; ST=Saint Petersburg; C=RU","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","Dec 28 07:26:09 2021 GMT","Jan 29 07:26:08 2023 GMT","CA:FALSE","67:80:DC:CB:53:0C:9B:9A:9B:45:F1:1F:4D:E2:76:E9:81:69:C1:E5"
"admin.bonus.vtb24.ru","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Apr 21 00:00:00 2021 GMT","Apr 21 00:00:00 2031 GMT","CA:TRUE, pathlen:0 critical","18:FA:8E:3C:CD:E2:6E:0C:3F:04:AD:DA:95:F2:68:93:32:62:37:54"
"bonus.vtb24.ru","CN=bonus.vtb24.ru; O=VTB Bank (PJSC); L=Saint Petersburg; ST=Saint Petersburg; C=RU","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","Dec 28 07:31:09 2021 GMT","Jan 29 07:31:08 2023 GMT","CA:FALSE","7A:EF:7F:1E:45:30:D8:A1:36:48:B7:04:01:7D:BD:32:C3:6C:B1:6B"
"bonus.vtb24.ru","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Apr 21 00:00:00 2021 GMT","Apr 21 00:00:00 2031 GMT","CA:TRUE, pathlen:0 critical","18:FA:8E:3C:CD:E2:6E:0C:3F:04:AD:DA:95:F2:68:93:32:62:37:54"
"bonus.vtb.ru","CN=bonus.vtb24.ru; O=VTB Bank (PJSC); L=Saint Petersburg; ST=Saint Petersburg; C=RU","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","Dec 28 07:31:09 2021 GMT","Jan 29 07:31:08 2023 GMT","CA:FALSE","7A:EF:7F:1E:45:30:D8:A1:36:48:B7:04:01:7D:BD:32:C3:6C:B1:6B"
"bonus.vtb.ru","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Apr 21 00:00:00 2021 GMT","Apr 21 00:00:00 2031 GMT","CA:TRUE, pathlen:0 critical","18:FA:8E:3C:CD:E2:6E:0C:3F:04:AD:DA:95:F2:68:93:32:62:37:54"
"auto.vtb.ru","CN=auto.vtb.ru; O=VTB Bank (PJSC); L=Saint Petersburg; ST=Saint Petersburg; C=RU","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","Oct 18 15:16:02 2021 GMT","Nov 19 15:16:01 2022 GMT","CA:FALSE","E9:72:EA:91:26:92:6D:AB:CE:D7:A1:04:40:81:8E:A7:5B:00:C4:1F"
"auto.vtb.ru","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Apr 21 00:00:00 2021 GMT","Apr 21 00:00:00 2031 GMT","CA:TRUE, pathlen:0 critical","18:FA:8E:3C:CD:E2:6E:0C:3F:04:AD:DA:95:F2:68:93:32:62:37:54"
"bo-test11.vtb.ru","CN=bo-test11.vtb.ru; O=VTB Bank (PJSC); L=Санкт-Петербург; C=RU","CN=Thawte RSA CA 2018; OU=www.digicert.com; O=DigiCert Inc; C=US","Sep 22 00:00:00 2021 GMT","Sep 22 23:59:59 2022 GMT","CA:FALSE critical","D5:A3:81:81:A6:59:FC:56:51:74:D2:B7:24:97:5C:44:FE:F1:D9:97"
"chat.vtb.ru","CN=chat.vtb.ru; O=VTB Bank (PJSC); L=Saint Petersburg; ST=Saint Petersburg; C=RU","CN=chat.vtb.ru; O=VTB Bank (PJSC); L=Saint Petersburg; ST=Saint Petersburg; C=RU","Jan 20 07:56:12 2022 GMT","Feb 21 07:56:11 2023 GMT","CA:FALSE","B0:0B:92:94:12:2F:21:07:2F:29:2F:A6:AF:00:C0:82:BD:33:3C:E5"
"chat.vtb.ru","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","Apr 21 00:00:00 2021 GMT","Apr 21 00:00:00 2031 GMT","CA:TRUE, pathlen:0 critical","18:FA:8E:3C:CD:E2:6E:0C:3F:04:AD:DA:95:F2:68:93:32:62:37:54"
"chat.vtb.ru","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Feb 20 00:00:00 2019 GMT","Mar 18 10:00:00 2029 GMT","CA:TRUE critical","61:8A:4F:66:F2:AB:56:AF:46:4B:0C:36:97:F6:F1:C9:1F:88:F8:B4"
"dbo.szrcvtb.ru","CN=dbo.szrcvtb.ru; O=VTB Bank (PJSC); L=Saint Petersburg; ST=Saint Petersburg; C=RU","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","Jan 28 09:51:21 2022 GMT","Mar  1 09:51:20 2023 GMT","CA:FALSE","AF:30:B9:3E:53:E6:B8:A6:01:88:4B:B6:34:83:8F:A9:42:03:2E:D9"
"www.dbo.szrcvtb.ru","CN=dbo.szrcvtb.ru; O=VTB Bank (PJSC); L=Saint Petersburg; ST=Saint Petersburg; C=RU","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","Jan 28 09:51:21 2022 GMT","Mar  1 09:51:20 2023 GMT","CA:FALSE","AF:30:B9:3E:53:E6:B8:A6:01:88:4B:B6:34:83:8F:A9:42:03:2E:D9"
"dbo.szrcvtb.ru","CN=dbo.szrcvtb.ru; O=VTB Bank (PJSC); L=Saint Petersburg; ST=Saint Petersburg; C=RU","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","Jan 28 09:51:21 2022 GMT","Mar  1 09:51:20 2023 GMT","CA:FALSE","AF:30:B9:3E:53:E6:B8:A6:01:88:4B:B6:34:83:8F:A9:42:03:2E:D9"
"dbo.vtb.ru","CN=dbo.vtb.ru; O=VTB Bank (PJSC); L=Saint Petersburg; ST=Saint Petersburg; C=RU","CN=dbo.vtb.ru; O=VTB Bank (PJSC); L=Saint Petersburg; ST=Saint Petersburg; C=RU","Mar  1 11:51:07 2022 GMT","Apr  2 11:51:06 2023 GMT","CA:FALSE","E8:2B:BF:A5:91:84:15:B7:5A:AC:72:69:3C:D9:56:D2:CC:7A:0A:57"
"dbo.vtb.ru","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","Apr 21 00:00:00 2021 GMT","Apr 21 00:00:00 2031 GMT","CA:TRUE, pathlen:0 critical","18:FA:8E:3C:CD:E2:6E:0C:3F:04:AD:DA:95:F2:68:93:32:62:37:54"
"dbo.vtb.ru","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Feb 20 00:00:00 2019 GMT","Mar 18 10:00:00 2029 GMT","CA:TRUE critical","61:8A:4F:66:F2:AB:56:AF:46:4B:0C:36:97:F6:F1:C9:1F:88:F8:B4"
"devchat.vtb.ru","CN=devchat.vtb.ru; O=VTB Bank (PJSC); L=Санкт-Петербург; C=RU","CN=devchat.vtb.ru; O=VTB Bank (PJSC); L=Санкт-Петербург; C=RU","Jul 21 00:00:00 2021 GMT","Jul 26 23:59:59 2022 GMT","CA:FALSE critical","7A:84:70:39:8B:1A:E7:4E:07:60:F0:9A:09:A1:D3:37:49:46:4F:1D"
"devchat.vtb.ru","CN=Thawte RSA CA 2018; OU=www.digicert.com; O=DigiCert Inc; C=US","CN=Thawte RSA CA 2018; OU=www.digicert.com; O=DigiCert Inc; C=US","Nov  6 12:23:52 2017 GMT","Nov  6 12:23:52 2027 GMT","CA:TRUE, pathlen:0 critical","4D:EE:A7:06:0D:80:BA:BF:16:43:B4:E0:F0:10:4C:82:99:50:75:B7"
"devchat.vtb.ru","CN=DigiCert Global Root CA; OU=www.digicert.com; O=DigiCert Inc; C=US","CN=DigiCert Global Root CA; OU=www.digicert.com; O=DigiCert Inc; C=US","Nov 10 00:00:00 2006 GMT","Nov 10 00:00:00 2031 GMT","CA:TRUE critical","A8:98:5D:3A:65:E5:E5:C4:B2:D7:D6:6D:40:C6:DD:2F:B1:9C:54:36"
"annual.vtb.ru","CN=digital.vtb.ru; O=VTB Bank (PJSC); L=Saint Petersburg; ST=Saint Petersburg; C=RU","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","Oct 13 09:06:08 2021 GMT","Nov 14 09:06:07 2022 GMT","CA:FALSE","81:69:F5:27:22:0F:A3:2F:1E:1E:4B:DF:1D:42:3A:28:C9:91:19:58"
"annual.vtb.ru","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Apr 21 00:00:00 2021 GMT","Apr 21 00:00:00 2031 GMT","CA:TRUE, pathlen:0 critical","18:FA:8E:3C:CD:E2:6E:0C:3F:04:AD:DA:95:F2:68:93:32:62:37:54"
"annual.vtb.ru","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Dec 10 00:00:00 2014 GMT","Dec 10 00:00:00 2034 GMT","CA:TRUE critical","80:94:64:0E:B5:A7:A1:CA:11:9C:1F:DD:D5:9F:81:02:63:A7:FB:D1"
"business.vtb.ru","CN=digital.vtb.ru; O=VTB Bank (PJSC); L=Saint Petersburg; ST=Saint Petersburg; C=RU","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","Oct 13 09:06:08 2021 GMT","Nov 14 09:06:07 2022 GMT","CA:FALSE","81:69:F5:27:22:0F:A3:2F:1E:1E:4B:DF:1D:42:3A:28:C9:91:19:58"
"business.vtb.ru","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Apr 21 00:00:00 2021 GMT","Apr 21 00:00:00 2031 GMT","CA:TRUE, pathlen:0 critical","18:FA:8E:3C:CD:E2:6E:0C:3F:04:AD:DA:95:F2:68:93:32:62:37:54"
"business.vtb.ru","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Dec 10 00:00:00 2014 GMT","Dec 10 00:00:00 2034 GMT","CA:TRUE critical","80:94:64:0E:B5:A7:A1:CA:11:9C:1F:DD:D5:9F:81:02:63:A7:FB:D1"
"digital.vtb.ru","CN=*.vtb.ru; O=VTB Bank (PJSC); L=Saint Petersburg; ST=Saint Petersburg; C=RU","CN=*.vtb.ru; O=VTB Bank (PJSC); L=Saint Petersburg; ST=Saint Petersburg; C=RU","Mar  2 15:36:11 2022 GMT","Apr  3 15:36:10 2023 GMT","CA:FALSE","9A:4B:46:11:89:DC:4F:D0:6D:76:E4:BE:4C:19:94:DF:EE:6C:16:6D"
"digital.vtb.ru","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","Apr 21 00:00:00 2021 GMT","Apr 21 00:00:00 2031 GMT","CA:TRUE, pathlen:0 critical","18:FA:8E:3C:CD:E2:6E:0C:3F:04:AD:DA:95:F2:68:93:32:62:37:54"
"digital.vtb.ru","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Feb 20 00:00:00 2019 GMT","Mar 18 10:00:00 2029 GMT","CA:TRUE critical","61:8A:4F:66:F2:AB:56:AF:46:4B:0C:36:97:F6:F1:C9:1F:88:F8:B4"
"gallery360.vtb.ru","CN=digital.vtb.ru; O=VTB Bank (PJSC); L=Saint Petersburg; ST=Saint Petersburg; C=RU","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","Oct 13 09:06:08 2021 GMT","Nov 14 09:06:07 2022 GMT","CA:FALSE","81:69:F5:27:22:0F:A3:2F:1E:1E:4B:DF:1D:42:3A:28:C9:91:19:58"
"gallery360.vtb.ru","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Apr 21 00:00:00 2021 GMT","Apr 21 00:00:00 2031 GMT","CA:TRUE, pathlen:0 critical","18:FA:8E:3C:CD:E2:6E:0C:3F:04:AD:DA:95:F2:68:93:32:62:37:54"
"gallery360.vtb.ru","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Dec 10 00:00:00 2014 GMT","Dec 10 00:00:00 2034 GMT","CA:TRUE critical","80:94:64:0E:B5:A7:A1:CA:11:9C:1F:DD:D5:9F:81:02:63:A7:FB:D1"
"ksa.vtb.ru","CN=digital.vtb.ru; O=VTB Bank (PJSC); L=Saint Petersburg; ST=Saint Petersburg; C=RU","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","Oct 13 09:06:08 2021 GMT","Nov 14 09:06:07 2022 GMT","CA:FALSE","81:69:F5:27:22:0F:A3:2F:1E:1E:4B:DF:1D:42:3A:28:C9:91:19:58"
"ksa.vtb.ru","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Apr 21 00:00:00 2021 GMT","Apr 21 00:00:00 2031 GMT","CA:TRUE, pathlen:0 critical","18:FA:8E:3C:CD:E2:6E:0C:3F:04:AD:DA:95:F2:68:93:32:62:37:54"
"ksa.vtb.ru","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Dec 10 00:00:00 2014 GMT","Dec 10 00:00:00 2034 GMT","CA:TRUE critical","80:94:64:0E:B5:A7:A1:CA:11:9C:1F:DD:D5:9F:81:02:63:A7:FB:D1"
"link.vtb.ru","CN=digital.vtb.ru; O=VTB Bank (PJSC); L=Saint Petersburg; ST=Saint Petersburg; C=RU","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","Oct 13 09:06:08 2021 GMT","Nov 14 09:06:07 2022 GMT","CA:FALSE","81:69:F5:27:22:0F:A3:2F:1E:1E:4B:DF:1D:42:3A:28:C9:91:19:58"
"link.vtb.ru","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Apr 21 00:00:00 2021 GMT","Apr 21 00:00:00 2031 GMT","CA:TRUE, pathlen:0 critical","18:FA:8E:3C:CD:E2:6E:0C:3F:04:AD:DA:95:F2:68:93:32:62:37:54"
"link.vtb.ru","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Dec 10 00:00:00 2014 GMT","Dec 10 00:00:00 2034 GMT","CA:TRUE critical","80:94:64:0E:B5:A7:A1:CA:11:9C:1F:DD:D5:9F:81:02:63:A7:FB:D1"
"lk-developer.vtb.ru","CN=digital.vtb.ru; O=VTB Bank (PJSC); L=Saint Petersburg; ST=Saint Petersburg; C=RU","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","Oct 13 09:06:08 2021 GMT","Nov 14 09:06:07 2022 GMT","CA:FALSE","81:69:F5:27:22:0F:A3:2F:1E:1E:4B:DF:1D:42:3A:28:C9:91:19:58"
"lk-developer.vtb.ru","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Apr 21 00:00:00 2021 GMT","Apr 21 00:00:00 2031 GMT","CA:TRUE, pathlen:0 critical","18:FA:8E:3C:CD:E2:6E:0C:3F:04:AD:DA:95:F2:68:93:32:62:37:54"
"lk-developer.vtb.ru","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Dec 10 00:00:00 2014 GMT","Dec 10 00:00:00 2034 GMT","CA:TRUE critical","80:94:64:0E:B5:A7:A1:CA:11:9C:1F:DD:D5:9F:81:02:63:A7:FB:D1"
"private.vtb.ru","CN=digital.vtb.ru; O=VTB Bank (PJSC); L=Saint Petersburg; ST=Saint Petersburg; C=RU","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","Oct 13 09:06:08 2021 GMT","Nov 14 09:06:07 2022 GMT","CA:FALSE","81:69:F5:27:22:0F:A3:2F:1E:1E:4B:DF:1D:42:3A:28:C9:91:19:58"
"private.vtb.ru","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Apr 21 00:00:00 2021 GMT","Apr 21 00:00:00 2031 GMT","CA:TRUE, pathlen:0 critical","18:FA:8E:3C:CD:E2:6E:0C:3F:04:AD:DA:95:F2:68:93:32:62:37:54"
"private.vtb.ru","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Dec 10 00:00:00 2014 GMT","Dec 10 00:00:00 2034 GMT","CA:TRUE critical","80:94:64:0E:B5:A7:A1:CA:11:9C:1F:DD:D5:9F:81:02:63:A7:FB:D1"
"remote.vtb.ru","CN=digital.vtb.ru; O=VTB Bank (PJSC); L=Saint Petersburg; ST=Saint Petersburg; C=RU","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","Oct 13 09:06:08 2021 GMT","Nov 14 09:06:07 2022 GMT","CA:FALSE","81:69:F5:27:22:0F:A3:2F:1E:1E:4B:DF:1D:42:3A:28:C9:91:19:58"
"remote.vtb.ru","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Apr 21 00:00:00 2021 GMT","Apr 21 00:00:00 2031 GMT","CA:TRUE, pathlen:0 critical","18:FA:8E:3C:CD:E2:6E:0C:3F:04:AD:DA:95:F2:68:93:32:62:37:54"
"remote.vtb.ru","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Dec 10 00:00:00 2014 GMT","Dec 10 00:00:00 2034 GMT","CA:TRUE critical","80:94:64:0E:B5:A7:A1:CA:11:9C:1F:DD:D5:9F:81:02:63:A7:FB:D1"
"school.vtb.ru","CN=school.vtb.ru; O=VTB Bank (PJSC); L=Saint Petersburg; ST=Saint Petersburg; C=RU","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","Dec 28 07:36:09 2021 GMT","Jan 29 07:36:08 2023 GMT","CA:FALSE","B0:0F:F7:6C:33:D2:D7:34:AF:8B:04:74:3E:AB:52:F7:05:69:C4:BE"
"school.vtb.ru","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Apr 21 00:00:00 2021 GMT","Apr 21 00:00:00 2031 GMT","CA:TRUE, pathlen:0 critical","18:FA:8E:3C:CD:E2:6E:0C:3F:04:AD:DA:95:F2:68:93:32:62:37:54"
"school.vtb.ru","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Dec 10 00:00:00 2014 GMT","Dec 10 00:00:00 2034 GMT","CA:TRUE critical","80:94:64:0E:B5:A7:A1:CA:11:9C:1F:DD:D5:9F:81:02:63:A7:FB:D1"
"team.vtb.ru","CN=digital.vtb.ru; O=VTB Bank (PJSC); L=Saint Petersburg; ST=Saint Petersburg; C=RU","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","Oct 13 09:06:08 2021 GMT","Nov 14 09:06:07 2022 GMT","CA:FALSE","81:69:F5:27:22:0F:A3:2F:1E:1E:4B:DF:1D:42:3A:28:C9:91:19:58"
"team.vtb.ru","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Apr 21 00:00:00 2021 GMT","Apr 21 00:00:00 2031 GMT","CA:TRUE, pathlen:0 critical","18:FA:8E:3C:CD:E2:6E:0C:3F:04:AD:DA:95:F2:68:93:32:62:37:54"
"team.vtb.ru","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","CN=GlobalSign; O=GlobalSign; OU=GlobalSign Root CA - R6","Dec 10 00:00:00 2014 GMT","Dec 10 00:00:00 2034 GMT","CA:TRUE critical","80:94:64:0E:B5:A7:A1:CA:11:9C:1F:DD:D5:9F:81:02:63:A7:FB:D1"
"esmdtpep.vtb.ru","CN=esmdtpep.vtb.ru; O=VTB Bank (PJSC); L=Saint Petersburg; ST=Saint Petersburg; C=RU","CN=VTB BANK GCC R6 OV CA 2021; O=VTB BANK (PJSC); C=RU","Mar  2 16:46:07 2022 GMT","Apr  3 16:46:06 2023 GMT","CA:FALSE","15:C4:43:3A:C7:7C:E0:93:FD:0C:10:F0:74:F1:D1:3C:48:E3:38:28"
